"","term","description","gene","count","namespace"
"14901","GO:0016787","hydrolase activity","CHAFR746836.1.1_0095860.1",1,"molecular_function"
"14902","GO:0016787","hydrolase activity","CHAFR746836.1.1_0004760.1",1,"molecular_function"
"14903","GO:0016787","hydrolase activity","CHAFR746836.1.1_0025340.1",1,"molecular_function"
"14904","GO:0016787","hydrolase activity","CHAFR746836.1.1_0095820.1",1,"molecular_function"
"14905","GO:0016787","hydrolase activity","CHAFR746836.1.1_0029010.1",1,"molecular_function"
"14906","GO:0016787","hydrolase activity","CHAFR746836.1.1_0052460.1",1,"molecular_function"
"14907","GO:0016787","hydrolase activity","CHAFR746836.1.1_0094420.1",1,"molecular_function"
"14908","GO:0016787","hydrolase activity","CHAFR746836.1.1_0063460.1",1,"molecular_function"
"14909","GO:0016787","hydrolase activity","CHAFR746836.1.1_0031490.1",1,"molecular_function"
"14910","GO:0016787","hydrolase activity","CHAFR746836.1.1_0096430.1",1,"molecular_function"
"14911","GO:0016787","hydrolase activity","CHAFR746836.1.1_0083030.1",1,"molecular_function"
"14912","GO:0016787","hydrolase activity","CHAFR746836.1.1_0003570.1",1,"molecular_function"
"14913","GO:0016787","hydrolase activity","CHAFR746836.1.1_0028350.1",1,"molecular_function"
"14914","GO:0016787","hydrolase activity","CHAFR746836.1.1_0043760.1",1,"molecular_function"
"14915","GO:0016787","hydrolase activity","CHAFR746836.1.1_0063710.1",1,"molecular_function"
"14916","GO:0016787","hydrolase activity","CHAFR746836.1.1_0092690.1",1,"molecular_function"
"14917","GO:0016787","hydrolase activity","CHAFR746836.1.1_0087180.1",1,"molecular_function"
"14918","GO:0016787","hydrolase activity","CHAFR746836.1.1_0053560.1",1,"molecular_function"
"14919","GO:0016787","hydrolase activity","CHAFR746836.1.1_0077200.1",1,"molecular_function"
"14920","GO:0016787","hydrolase activity","CHAFR746836.1.1_0048760.1",1,"molecular_function"
"14921","GO:0016787","hydrolase activity","CHAFR746836.1.1_0033320.1",1,"molecular_function"
"14922","GO:0016787","hydrolase activity","CHAFR746836.1.1_0007910.2",1,"molecular_function"
"14923","GO:0016787","hydrolase activity","CHAFR746836.1.1_0074330.1",1,"molecular_function"
"14924","GO:0016787","hydrolase activity","CHAFR746836.1.1_0058420.1",1,"molecular_function"
"14925","GO:0016787","hydrolase activity","CHAFR746836.1.1_0026040.1",1,"molecular_function"
"14926","GO:0016787","hydrolase activity","CHAFR746836.1.1_0058740.1",1,"molecular_function"
"14927","GO:0016787","hydrolase activity","CHAFR746836.1.1_0058590.1",1,"molecular_function"
"14928","GO:0016787","hydrolase activity","CHAFR746836.1.1_0070090.1",1,"molecular_function"
"14929","GO:0016787","hydrolase activity","CHAFR746836.1.1_0003850.1",1,"molecular_function"
"14930","GO:0016787","hydrolase activity","CHAFR746836.1.1_0016070.1",1,"molecular_function"
"14931","GO:0016787","hydrolase activity","CHAFR746836.1.1_0048140.1",1,"molecular_function"
"14932","GO:0016787","hydrolase activity","CHAFR746836.1.1_0036040.1",1,"molecular_function"
"14933","GO:0016787","hydrolase activity","CHAFR746836.1.1_0080510.1",1,"molecular_function"
"14934","GO:0016787","hydrolase activity","CHAFR746836.1.1_0035310.1",1,"molecular_function"
"14935","GO:0016787","hydrolase activity","CHAFR746836.1.1_0075410.1",1,"molecular_function"
"14936","GO:0016787","hydrolase activity","CHAFR746836.1.1_0086090.1",1,"molecular_function"
"14937","GO:0016787","hydrolase activity","CHAFR746836.1.1_0079320.2",1,"molecular_function"
"14938","GO:0016787","hydrolase activity","CHAFR746836.1.1_0084070.1",1,"molecular_function"
"14939","GO:0016787","hydrolase activity","CHAFR746836.1.1_0057320.1",1,"molecular_function"
"14940","GO:0016787","hydrolase activity","CHAFR746836.1.1_0055620.1",1,"molecular_function"
"14941","GO:0016787","hydrolase activity","CHAFR746836.1.1_0076300.1",1,"molecular_function"
"14942","GO:0016787","hydrolase activity","CHAFR746836.1.1_0072490.1",1,"molecular_function"
"14943","GO:0016787","hydrolase activity","CHAFR746836.1.1_0074450.1",1,"molecular_function"
"14944","GO:0016787","hydrolase activity","CHAFR746836.1.1_0092720.1",1,"molecular_function"
"14945","GO:0016787","hydrolase activity","CHAFR746836.1.1_0039160.1",1,"molecular_function"
"14946","GO:0016787","hydrolase activity","CHAFR746836.1.1_0023940.1",1,"molecular_function"
"14947","GO:0016787","hydrolase activity","CHAFR746836.1.1_0048700.1",1,"molecular_function"
"14948","GO:0016787","hydrolase activity","CHAFR746836.1.1_0059180.1",1,"molecular_function"
"14949","GO:0016787","hydrolase activity","CHAFR746836.1.1_0080900.1",1,"molecular_function"
"14950","GO:0016787","hydrolase activity","CHAFR746836.1.1_0011310.1",1,"molecular_function"
"14951","GO:0016787","hydrolase activity","CHAFR746836.1.1_0061710.1",1,"molecular_function"
"14952","GO:0016787","hydrolase activity","CHAFR746836.1.1_0055830.1",1,"molecular_function"
"14953","GO:0016787","hydrolase activity","CHAFR746836.1.1_0041780.1",1,"molecular_function"
"14954","GO:0016787","hydrolase activity","CHAFR746836.1.1_0064360.1",1,"molecular_function"
"14955","GO:0016787","hydrolase activity","CHAFR746836.1.1_0086820.1",1,"molecular_function"
"14956","GO:0016787","hydrolase activity","CHAFR746836.1.1_0026440.1",1,"molecular_function"
"14957","GO:0016787","hydrolase activity","CHAFR746836.1.1_0047620.1",1,"molecular_function"
"14958","GO:0016787","hydrolase activity","CHAFR746836.1.1_0019250.1",1,"molecular_function"
"14959","GO:0016787","hydrolase activity","CHAFR746836.1.1_0020250.1",1,"molecular_function"
"14960","GO:0016787","hydrolase activity","CHAFR746836.1.1_0094650.1",1,"molecular_function"
"14961","GO:0016787","hydrolase activity","CHAFR746836.1.1_0024480.1",1,"molecular_function"
"14962","GO:0016787","hydrolase activity","CHAFR746836.1.1_0012780.1",1,"molecular_function"
"14963","GO:0016787","hydrolase activity","CHAFR746836.1.1_0085810.1",1,"molecular_function"
"14964","GO:0016787","hydrolase activity","CHAFR746836.1.1_0079370.1",1,"molecular_function"
"14965","GO:0016787","hydrolase activity","CHAFR746836.1.1_0052070.1",1,"molecular_function"
"14966","GO:0016787","hydrolase activity","CHAFR746836.1.1_0037430.1",1,"molecular_function"
"14967","GO:0016787","hydrolase activity","CHAFR746836.1.1_0033430.1",1,"molecular_function"
"14968","GO:0016787","hydrolase activity","CHAFR746836.1.1_0100520.1",1,"molecular_function"
"14969","GO:0016787","hydrolase activity","CHAFR746836.1.1_0020090.1",1,"molecular_function"
"14970","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0080510.1",1,"molecular_function"
"14971","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0055500.2",1,"molecular_function"
"14972","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0055500.1",1,"molecular_function"
"14973","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0074660.1",1,"molecular_function"
"14974","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0084670.1",1,"molecular_function"
"14975","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0043260.1",1,"molecular_function"
"14976","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0046620.1",1,"molecular_function"
"14977","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0005560.1",1,"molecular_function"
"14978","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0040080.1",1,"molecular_function"
"14979","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0060240.1",1,"molecular_function"
"14980","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0045460.1",1,"molecular_function"
"14981","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0003850.1",1,"molecular_function"
"14982","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0026140.1",1,"molecular_function"
"14983","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0042790.1",1,"molecular_function"
"14984","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0000210.1",1,"molecular_function"
"14985","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0029030.1",1,"molecular_function"
"14986","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0084040.1",1,"molecular_function"
"14987","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0090450.1",1,"molecular_function"
"14988","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0063460.1",1,"molecular_function"
"14989","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0050860.1",1,"molecular_function"
"14990","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0066710.1",1,"molecular_function"
"14991","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0082130.1",1,"molecular_function"
"14992","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0097570.1",1,"molecular_function"
"14993","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0039030.1",1,"molecular_function"
"14994","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0101080.1",1,"molecular_function"
"14995","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0056830.1",1,"molecular_function"
"14996","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0066690.1",1,"molecular_function"
"14997","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0088120.1",1,"molecular_function"
"14998","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0066710.2",1,"molecular_function"
"14999","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0071310.1",1,"molecular_function"
"15000","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0027620.1",1,"molecular_function"
"15001","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0090550.1",1,"molecular_function"
"15002","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0031490.1",1,"molecular_function"
"15003","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0054190.1",1,"molecular_function"
"15004","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0017460.1",1,"molecular_function"
"15005","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0033320.1",1,"molecular_function"
"15006","GO:0016788","hydrolase activity, acting on ester bonds","CHAFR746836.1.1_0086770.1",1,"molecular_function"
"15007","GO:0016791","phosphatase activity","CHAFR746836.1.1_0089100.1",1,"molecular_function"
"15008","GO:0016791","phosphatase activity","CHAFR746836.1.1_0013300.1",1,"molecular_function"
"15009","GO:0016791","phosphatase activity","CHAFR746836.1.1_0013870.1",1,"molecular_function"
"15010","GO:0016791","phosphatase activity","CHAFR746836.1.1_0030800.1",1,"molecular_function"
"15011","GO:0016791","phosphatase activity","CHAFR746836.1.1_0099590.1",1,"molecular_function"
"15012","GO:0016791","phosphatase activity","CHAFR746836.1.1_0086120.1",1,"molecular_function"
"15013","GO:0016791","phosphatase activity","CHAFR746836.1.1_0091740.1",1,"molecular_function"
"15014","GO:0016791","phosphatase activity","CHAFR746836.1.1_0074010.1",1,"molecular_function"
"15015","GO:0016791","phosphatase activity","CHAFR746836.1.1_0055720.1",1,"molecular_function"
"15016","GO:0016791","phosphatase activity","CHAFR746836.1.1_0025970.1",1,"molecular_function"
"15017","GO:0016791","phosphatase activity","CHAFR746836.1.1_0094330.1",1,"molecular_function"
"15018","GO:0016791","phosphatase activity","CHAFR746836.1.1_0036300.1",1,"molecular_function"
"15019","GO:0016791","phosphatase activity","CHAFR746836.1.1_0007180.1",1,"molecular_function"
"15020","GO:0016791","phosphatase activity","CHAFR746836.1.1_0067610.1",1,"molecular_function"
"15021","GO:0016791","phosphatase activity","CHAFR746836.1.1_0100770.1",1,"molecular_function"
"15022","GO:0016791","phosphatase activity","CHAFR746836.1.1_0018230.1",1,"molecular_function"
"15023","GO:0016791","phosphatase activity","CHAFR746836.1.1_0003770.1",1,"molecular_function"
"15024","GO:0016791","phosphatase activity","CHAFR746836.1.1_0019050.1",1,"molecular_function"
"15025","GO:0016791","phosphatase activity","CHAFR746836.1.1_0098990.1",1,"molecular_function"
"15026","GO:0016791","phosphatase activity","CHAFR746836.1.1_0031510.1",1,"molecular_function"
"15027","GO:0016791","phosphatase activity","CHAFR746836.1.1_0064950.1",1,"molecular_function"
"15028","GO:0016791","phosphatase activity","CHAFR746836.1.1_0094900.1",1,"molecular_function"
"15029","GO:0016791","phosphatase activity","CHAFR746836.1.1_0054450.1",1,"molecular_function"
"15030","GO:0016791","phosphatase activity","CHAFR746836.1.1_0007250.1",1,"molecular_function"
"15031","GO:0016791","phosphatase activity","CHAFR746836.1.1_0039960.1",1,"molecular_function"
"15032","GO:0016791","phosphatase activity","CHAFR746836.1.1_0036760.1",1,"molecular_function"
"15033","GO:0016798","hydrolase activity, acting on glycosyl bonds","CHAFR746836.1.1_0049080.1",1,"molecular_function"
"15034","GO:0016799","hydrolase activity, hydrolyzing N-glycosyl compounds","CHAFR746836.1.1_0019780.1",1,"molecular_function"
"15035","GO:0016799","hydrolase activity, hydrolyzing N-glycosyl compounds","CHAFR746836.1.1_0034990.1",1,"molecular_function"
"15036","GO:0016799","hydrolase activity, hydrolyzing N-glycosyl compounds","CHAFR746836.1.1_0085380.1",1,"molecular_function"
"15037","GO:0016805","dipeptidase activity","CHAFR746836.1.1_0035530.1",1,"molecular_function"
"15038","GO:0016805","dipeptidase activity","CHAFR746836.1.1_0047800.1",1,"molecular_function"
"15039","GO:0016805","dipeptidase activity","CHAFR746836.1.1_0094760.1",1,"molecular_function"
"15040","GO:0016805","dipeptidase activity","CHAFR746836.1.1_0035630.1",1,"molecular_function"
"15041","GO:0016810","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds","CHAFR746836.1.1_0017060.1",1,"molecular_function"
"15042","GO:0016810","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds","CHAFR746836.1.1_0075180.1",1,"molecular_function"
"15043","GO:0016810","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds","CHAFR746836.1.1_0030270.1",1,"molecular_function"
